Date,R,CGDP,CPIR,INVR,HP,IR,ROP,IROR,LSOI,RGDP,RGDP.1,MA,TOBQ,CGDP_change,HP_change,IR_change,LSOI_change
1999Q2,0.0,131.3,0.7486847430190346,0.026470098284191224,1.958197984316623,3.7013152569809655,153.867,0.698688212800736,109.622,13426.748,0.8347428958686454,55.8,1.811,0.9000000000000057,0.42658477481980484,-0.34312828485493885,-0.2780000000000058
1999Q3,0.0,133.1,0.7431211086563749,0.02604006069556464,1.9462679554580475,3.9068788913436254,160.264,-28.309697983107075,109.221,13604.771,1.3258832295057754,57.0,1.684,1.799999999999983,-0.011930028858575525,0.2055636343626599,-0.40099999999999625
1999Q4,0.0,133.9,0.7376395534290259,0.0089602669890676,2.1278408290673845,4.302360446570974,168.891,-9.531997599374087,109.265,13827.98,1.6406670865683814,57.8,2.036,0.8000000000000114,0.18157287360933694,0.39548155522734874,0.04399999999999693
2000Q1,0.0,134.8,0.9895111814763436,0.03998859540230115,2.43228113327687,4.530488818523656,180.13,-4.996029322397725,112.828,13878.147,0.3627934087263806,54.9,2.168,0.9000000000000057,0.30444030420948565,0.22812837195268187,3.5630000000000024
2000Q2,0.0,135.7,0.783852635704485,0.038804282800495526,2.53669048173899,4.926147364295515,190.637,0.05102001193961157,110.474,14130.908,1.821287813135264,51.4,2.07,0.8999999999999773,0.10440934846212002,0.3956585457718589,-2.353999999999999
2000Q3,0.0,136.2,0.9138635037915676,0.014454347912834953,2.140299648186872,5.106136496208432,201.886,-17.51585444586596,112.022,14145.312,0.1019325863560904,49.7,1.886,0.5,-0.39639083355211824,0.179989131912917,1.5480000000000018
2000Q4,0.0,136.7,0.7129094412331449,0.0038861701690176,2.2443555665571324,5.307090558766855,212.229,-32.86508352783235,111.152,14229.765,0.5970387927816567,43.9,1.469,0.5,0.10405591837026051,0.20095406255842274,-0.8700000000000045
2001Q1,1.0,136.3,0.9565716472163645,-0.017456134804604728,2.366469087666001,3.863428352783636,222.248,-17.587510328245486,113.626,14183.12,-0.3277988076401672,43.1,1.294,-0.39999999999997726,0.12211352110886864,-1.4436622059832187,2.4740000000000038
2001Q2,1.0,138.4,0.70115595982565,-0.023449983549754472,1.7491616662385745,2.95884404017435,226.792,7.159673953447893,111.694,14271.694,0.624502930243831,43.2,1.392,2.0999999999999943,-0.6173074214274266,-0.9045843126092858,-1.9320000000000022
2001Q3,1.0,140.4,0.2822732404968109,-0.015234989150348932,1.8800874951065083,2.887726759503189,226.777,-16.1689235293437,111.072,14214.516,-0.4006391953190746,46.2,1.158,2.0,0.1309258288679338,-0.07111728067116108,-0.6219999999999999
2001Q4,0.0,141.4,-0.075060987051978,-0.03887698755653657,1.6477314765293016,1.985060987051978,220.458,-63.83561027754122,110.498,14253.574,0.2747754478590769,45.3,1.277,1.0,-0.23235601857720667,-0.902665772451211,-0.5739999999999981
2002Q1,0.0,142.0,0.3192488262910853,-0.03617807213060742,1.7938767516000098,1.4007511737089149,212.094,74.45577817951889,108.748,14372.785,0.8363586564324121,52.4,1.284,0.5999999999999943,0.14614527507070818,-0.5843098133430631,-1.75
2002Q2,0.0,143.2,0.7862223886184738,-0.02505557562099714,2.569882876039564,0.923777611381526,203.887,22.03340450158645,109.038,14460.848,0.6127065840058066,53.6,1.103,1.1999999999999886,0.776006124439554,-0.47697356232738886,0.28999999999999204
2002Q3,0.0,144.2,0.538632986627019,-0.011691927519232648,2.522134283781341,1.101367013372981,196.473,14.741963835717543,108.494,14519.633,0.4065114300350947,50.5,0.9135,1.0,-0.04774859225822281,0.1775894019914549,-0.5439999999999969
2002Q4,0.0,145.6,0.5911694069832052,-0.009197900036322816,2.0110140553674327,0.7388305930167949,188.933,58.122393818333954,108.462,14537.58,0.123605052551956,51.6,0.9102,1.4000000000000057,-0.5111202284139083,-0.36253642035618605,-0.031999999999996476
2003Q1,0.0,146.1,1.028466483011936,0.007889355072131732,2.010765506845491,0.1315335169880638,181.781,-6.911589320882588,107.592,14614.141,0.5266419858050542,46.3,0.8542,0.5,-0.00024854852194167165,-0.6072970760287311,-0.8700000000000045
2003Q2,0.0,148.5,-0.1636066169787176,0.030256218305778626,2.126311188622232,1.2036066169787176,176.932,23.72385914776289,107.826,14743.567,0.885621672871495,49.0,0.9752,2.4000000000000057,0.11554568177674085,1.0720730999906538,0.23399999999999466
2003Q3,0.0,149.2,0.7465404224326067,0.01313360106160788,2.8624599203221024,0.1834595775673934,171.287,30.438648570187667,106.741,14988.782,1.663199956971062,52.4,1.013,0.6999999999999886,0.7361487316998705,-1.0201470394113241,-1.0849999999999937
2003Q4,0.0,149.3,0.3795409362009838,0.011033582936237796,3.219560519680797,0.5404590637990162,166.791,18.88176457262197,106.879,15162.76,1.160721398176312,60.1,1.158,0.10000000000002274,0.35710059935869465,0.3569994862316228,0.13800000000000523
2004Q1,0.0,149.7,0.8462369463449804,-0.011862012303869518,3.338870826839724,0.0737630536550196,161.965,59.57274420831123,105.993,15248.68,0.5666514539569345,60.6,1.14,0.39999999999997726,0.11931030715892676,-0.4666960101439966,-0.8860000000000099
2004Q2,0.0,150.6,0.785574004642009,0.026283155601026564,3.8860436414884343,0.2944259953579911,160.58,34.812375654314316,106.388,15366.85,0.7749523237421174,60.5,1.1,0.9000000000000057,0.5471728146487105,0.22066294170297146,0.39500000000001023
2004Q3,0.0,151.4,0.6377325066430517,0.03091759851878484,3.348743657836639,0.8522674933569483,161.078,32.9643354111788,107.155,15512.619,0.9485938887930924,57.4,1.018,0.8000000000000114,-0.5372999836517951,0.5578414979989572,0.7669999999999959
2004Q4,0.0,153.2,1.073754620665368,0.0326000182090882,3.697143012178472,0.9362453793346316,165.715,-9.964307689878348,106.095,15670.88,1.0202081286209586,57.2,1.101,1.799999999999983,0.3483993543418329,0.0839778859776833,-1.0600000000000023
2005Q1,0.0,153.3,0.5050505050504972,0.033522638152454265,4.036880520526953,2.034949494949503,171.913,62.283199522969625,104.707,15844.727,1.1093633541958248,54.9,1.086,0.10000000000002274,0.33973750834848104,1.0987041156148711,-1.3880000000000052
2005Q2,0.0,154.8,0.6757927568878719,0.025819661090007884,3.8863876806129127,2.184207243112128,175.779,54.13704778011997,104.688,15922.782,0.4926244548107306,52.6,1.067,1.5,-0.1504928399140404,0.14925774816262516,-0.018999999999991246
2005Q3,0.0,156.0,1.5146299483648873,0.02760430071380915,3.400960157993893,1.8453700516351128,177.154,-40.52043241857833,104.315,16047.587,0.7838140345072908,56.5,1.076,1.1999999999999886,-0.48542752261901967,-0.3388371914770152,-0.37300000000000466
2005Q4,0.0,157.3,0.9325194981349538,0.01823564239194786,2.7393154090025185,2.8974805018650462,175.067,97.74326332232116,103.981,16136.734,0.5555165396517348,54.9,1.035,1.3000000000000114,-0.6616447489913746,1.0521104502299334,-0.3340000000000032
2006Q1,0.0,159.0,0.5207458424324019,0.04232883027221668,1.8470219023033247,3.869254157567598,171.815,8.037452623811632,104.602,16353.835,1.3453837684874737,54.7,1.089,1.6999999999999886,-0.8922935066991937,0.9717736557025516,0.6210000000000093
2006Q2,0.0,160.9,0.9024064171123004,0.024241183765365992,-0.7187900925639035,3.7975935828877,175.397,-13.822816636883053,103.952,16396.151,0.25875276349554,52.4,1.006,1.9000000000000057,-2.565811994867228,-0.07166057467989795,-0.6500000000000057
2006Q3,0.0,162.3,0.9440211990725532,0.02274978527588134,-0.749703189038442,3.965978800927447,183.804,66.68087012765241,103.933,16420.738,0.1499559256315619,51.8,1.002,1.4000000000000057,-0.03091309647453855,0.16838521803974693,-0.018999999999991246
2006Q4,0.0,163.9,-0.410172272354381,0.014393687465806826,-0.0083785425574411,5.310172272354381,201.266,-44.9946434923992,104.823,16561.866,0.8594498006118778,52.0,1.052,1.5999999999999943,0.7413246464810009,1.3441934714269346,0.8899999999999864
2007Q1,0.0,164.9,0.9803953871499128,0.018260087274364345,-0.982176644077537,3.999604612850088,226.705,-24.901328740082434,106.073,16611.69,0.3008356667056455,51.2,1.062,1.0,-0.9737981015200959,-1.3105676595042932,1.25
2007Q2,0.0,167.5,1.1325538256728551,0.023491797380651217,-3.0151683482818825,3.607446174327145,250.027,20.5905393961182,104.952,16713.314,0.6117619579946387,53.2,1.103,2.5999999999999943,-2.0329917042043455,-0.3921584385229431,-1.1209999999999951
2007Q3,0.0,169.2,0.6330124715071772,0.012510572851020418,-2.804368441730176,3.666987528492823,274.223,-67.08077151308738,104.096,16809.587,0.5760257959612325,50.4,1.098,1.6999999999999886,0.21079990655170633,0.05954135416567796,-0.8559999999999945
2007Q4,1.0,170.6,1.2266417875755442,0.011937230041503932,-3.249147995845103,2.163358212424456,296.538,10.644700753704068,104.334,16915.191,0.6282367318126258,48.7,1.043,1.4000000000000057,-0.44477955411492687,-1.5036293160683671,0.23799999999999955
2008Q1,1.0,171.4,1.083188565076032,0.013894528348601165,-3.979842974187964,0.956811434923968,316.924,-44.154414445089834,105.77,16843.003,-0.4267643208994753,49.1,0.9784,0.8000000000000114,-0.7306949783428611,-1.2065467775004879,1.4359999999999928
2008Q2,1.0,171.2,1.3009373203260566,0.008429545410146622,-4.631213873810669,0.3290626796739433,330.362,-5.256204328049761,104.3,16943.291,0.5954282618129358,50.0,1.0,-0.20000000000001705,-0.6513708996227048,-0.6277487552500247,-1.4699999999999989
2008Q3,1.0,172.0,1.5418805375084998,-0.008652431827333218,-4.541652124520734,-0.0518805375084998,331.896,75.86719089657446,104.231,16854.295,-0.5252580505168858,43.2,0.8735,0.8000000000000114,0.08956174928993477,-0.3809432171824431,-0.06900000000000261
2008Q4,1.0,170.7,-2.2901902729738577,-0.03768246621461291,-5.274229463915869,2.590190272973857,323.4,-102.876848543,106.13,16485.35,-2.189026595298116,33.3,0.7199,-1.3000000000000114,-0.7325773393951351,2.6420708104823567,1.899000000000001
2009Q1,1.0,170.3,-0.6878696149613561,-0.08648578477801451,-2.951985329761264,0.8978696149613561,310.407,-68.96814674742727,102.041,16298.262,-1.1348742974823025,36.6,0.6534,-0.39999999999997726,2.322244134154605,-1.692320658012501,-4.088999999999999
2009Q2,0.0,170.9,0.5317571056592474,-0.051373389297256884,-0.0021759750594263,-0.3617571056592473,301.832,-37.70328825776675,102.951,16269.145,-0.1786509506351064,44.7,0.8185,0.5999999999999943,2.949809354701838,-1.2596267206206033,0.9099999999999966
2009Q3,0.0,171.1,0.8603933360498583,-0.017405494974516933,0.2809023904417174,-0.7003933360498583,296.427,31.466163749715488,102.03,16326.281,0.3511923951750484,53.2,0.9983,0.19999999999998863,0.2830783655011437,-0.338636230390611,-0.9209999999999923
2009Q4,0.0,169.5,0.7829333531466087,0.002659882532501267,0.5829853712848276,-0.7229333531466087,297.44,103.5692493107,100.997,16502.754,1.0809136508185713,56.4,1.046,-1.5999999999999943,0.30208298084311025,-0.022540017096750353,-1.0330000000000013
2010Q1,0.0,167.5,0.1585034327051593,0.004756909198248449,-0.9205787041215884,-0.0485034327051593,301.273,82.0623884983847,99.433,16582.71,0.4845009505686004,59.3,1.095,-2.0,-1.5035640754064161,0.6744299204414493,-1.563999999999993
2010Q2,0.0,165.0,-0.0352694741168169,0.04389707778346086,0.3168785545439867,0.1852694741168169,304.529,20.379979115371974,99.828,16743.162,0.9675861183124024,56.0,0.9061,-2.5,1.2374572586655752,0.2337729068219762,0.394999999999996
2010Q3,0.0,162.9,0.2931467175544489,0.033213795739732044,-2.145145484935007,-0.1331467175544488,305.388,91.91051401988483,99.616,16872.266,0.7710849360473171,56.4,1.014,-2.0999999999999943,-2.462024039478994,-0.31841619167126567,-0.2120000000000033
2010Q4,0.0,160.7,0.8097240300212638,0.027492437894321098,-0.852587736665189,-0.6697240300212638,304.717,-38.84311858190611,99.121,16960.864,0.5251102608268665,57.3,1.298,-2.200000000000017,1.292557748269818,-0.536577312466815,-0.49500000000000455
2011Q1,0.0,159.0,1.0672177236431102,0.0013449360449726549,-1.743226250665053,-0.9372177236431102,301.82,-64.57920286318162,101.255,16920.632,-0.2372048971090112,59.3,1.357,-1.6999999999999886,-0.890638513999864,-0.2674936936218464,2.1340000000000003
2011Q2,0.0,157.7,1.1370135904199108,0.03438046146368379,0.5508587291608968,-1.0870135904199107,300.594,97.2911876946048,99.687,17035.114,0.6765822931436682,55.8,1.314,-1.3000000000000114,2.29408497982595,-0.14979586677680057,-1.5679999999999978
2011Q3,0.0,156.8,0.6520658151564662,0.04921877186547596,0.3866729119131662,-0.6320658151564662,301.649,14.177961281606128,100.104,17031.313,-0.0223127359171404,53.2,1.106,-0.8999999999999773,-0.16418581724773063,0.45494777526344454,0.4170000000000016
2011Q4,0.0,156.1,0.4489026659863393,0.031219464255629825,-0.1101203129438843,-0.4389026659863393,303.139,28.70401781522087,97.84,17222.583,1.1230490567579965,52.9,1.232,-0.700000000000017,-0.4967932248570505,0.1931631491701269,-2.263999999999996
2012Q1,0.0,154.5,0.5631718496290183,0.030444496179121705,0.9017856705048288,-0.4931718496290183,306.69,20.861282342766035,99.258,17367.01,0.838590819971663,53.0,1.378,-1.5999999999999943,1.0119059834487132,-0.054269183642678964,1.4179999999999922
2012Q2,0.0,153.4,0.2111016704186008,0.026109193147121346,2.5202560236964544,-0.1211016704186008,308.752,16.148622176883602,98.803,17444.525,0.4463347461653111,51.0,1.309,-1.0999999999999943,1.6184703531916256,0.37207017921041746,-0.4549999999999983
2012Q3,0.0,153.0,0.4514702283137106,-0.0015863195390917182,1.9833845588888896,-0.3514702283137106,308.786,-37.127903320303325,98.591,17469.65,0.1440279973229374,52.2,1.363,-0.4000000000000057,-0.5368714648075648,-0.2303685578951098,-0.2120000000000033
